ts,Protocol_name,Duration,Protocol Type,flow_duration,Header_Length,src_ip_bytes,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,dst_ip_bytes,Rate,Srate,Drate,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,Correlation,RARP,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,source_ip
1701045580.129695,ICMP,64,1,0.0,0,27,0,0,0,0,0,0,0,0,68,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1326,442,442,442.0,0.0,442,0.09868693351745605,3,808448,29.732137494637012,0.0,0.0,0.0,9,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045580.230619,ICMP,64,1,0.0,0,28,0,0,0,0,0,0,0,0,69,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1768,442,442,442.0,0.0,442,0.10092401504516602,4,808448,29.732137494637012,0.0,0.0,0.0,16,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045580.331826,ICMP,64,1,0.0,0,29,0,0,0,0,0,0,0,0,70,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2210,442,442,442.0,0.0,442,0.10120701789855957,5,808448,29.732137494637012,0.0,0.0,0.0,25,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045580.435008,ICMP,64,1,0.0,0,30,0,0,0,0,0,0,0,0,71,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2652,442,442,442.0,0.0,442,0.10318207740783691,6,808448,29.732137494637012,0.0,0.0,0.0,36,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045580.530594,ICMP,64,1,0.0,0,31,0,0,0,0,0,0,0,0,72,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3094,442,442,442.0,0.0,442,0.09558606147766113,7,808448,29.732137494637012,0.0,0.0,0.0,49,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045580.631632,ICMP,64,1,0.0,0,32,0,0,0,0,0,0,0,0,73,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3536,442,442,442.0,0.0,442,0.10103797912597656,8,808448,29.732137494637012,0.0,0.0,0.0,64,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045580.730805,ICMP,64,1,0.0,0,33,0,0,0,0,0,0,0,0,74,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3978,442,442,442.0,0.0,442,0.09917283058166504,9,808448,29.732137494637012,0.0,0.0,0.0,81,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045580.834172,ICMP,64,1,0.0,0,34,0,0,0,0,0,0,0,0,75,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4420,442,442,442.0,0.0,442,0.10336709022521973,10,808448,29.732137494637012,0.0,0.0,0.0,100,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045580.931592,ICMP,64,1,0.0,0,35,0,0,0,0,0,0,0,0,76,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4862,442,442,442.0,0.0,442,0.09741997718811035,11,808448,29.732137494637012,0.0,0.0,0.0,121,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.039535,ICMP,64,1,0.0,0,36,0,0,0,0,0,0,0,0,77,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5304,442,442,442.0,0.0,442,0.10794305801391602,12,808448,29.732137494637012,0.0,0.0,0.0,144,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.132354,ICMP,64,1,0.0,0,37,0,0,0,0,0,0,0,0,78,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5746,442,442,442.0,0.0,442,0.0928189754486084,13,808448,29.732137494637012,0.0,0.0,0.0,169,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.232075,ICMP,64,1,0.0,0,38,0,0,0,0,0,0,0,0,79,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6188,442,442,442.0,0.0,442,0.09972095489501953,14,808448,29.732137494637012,0.0,0.0,0.0,196,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.331761,ICMP,64,1,0.0,0,39,0,0,0,0,0,0,0,0,80,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6630,442,442,442.0,0.0,442,0.0996859073638916,15,808448,29.732137494637012,0.0,0.0,0.0,225,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.431612,ICMP,64,1,0.0,0,40,0,0,0,0,0,0,0,0,81,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7072,442,442,442.0,0.0,442,0.09985113143920898,16,808448,29.732137494637012,0.0,0.0,0.0,256,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.531652,ICMP,64,1,0.0,0,41,0,0,0,0,0,0,0,0,82,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7514,442,442,442.0,0.0,442,0.10003995895385742,17,808448,29.732137494637012,0.0,0.0,0.0,289,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.631418,ICMP,64,1,0.0,0,42,0,0,0,0,0,0,0,0,83,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7956,442,442,442.0,0.0,442,0.09976601600646973,18,808448,29.732137494637012,0.0,0.0,0.0,324,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.731359,ICMP,64,1,0.0,0,43,0,0,0,0,0,0,0,0,84,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8398,442,442,442.0,0.0,442,0.09994101524353027,19,808448,29.732137494637012,0.0,0.0,0.0,361,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.834293,ICMP,64,1,0.0,0,44,0,0,0,0,0,0,0,0,85,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8840,442,442,442.0,0.0,442,1701045581.834293,0,808448,29.732137494637012,0.0,0.0,0.0,361,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045581.932356,ICMP,64,1,0.0,0,45,0,0,0,0,0,0,0,0,86,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,442,442,442,442.0,0.0,442,0.09806323051452637,1,808448,29.732137494637012,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.033402,ICMP,64,1,0.0,0,46,0,0,0,0,0,0,0,0,87,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,884,442,442,442.0,0.0,442,0.10104584693908691,2,808448,29.732137494637012,0.0,0.0,0.0,4,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.132697,ICMP,64,1,0.0,0,47,0,0,0,0,0,0,0,0,88,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1326,442,442,442.0,0.0,442,0.09929513931274414,3,808448,29.732137494637012,0.0,0.0,0.0,9,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.235196,ICMP,64,1,0.0,0,48,0,0,0,0,0,0,0,0,89,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1768,442,442,442.0,0.0,442,0.10249900817871094,4,808448,29.732137494637012,0.0,0.0,0.0,16,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.333869,ICMP,64,1,0.0,0,49,0,0,0,0,0,0,0,0,90,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2210,442,442,442.0,0.0,442,0.09867286682128906,5,808448,29.732137494637012,0.0,0.0,0.0,25,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.432385,ICMP,64,1,0.0,0,50,0,0,0,0,0,0,0,0,91,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2652,442,442,442.0,0.0,442,0.09851598739624023,6,808448,29.732137494637012,0.0,0.0,0.0,36,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.535381,ICMP,64,1,0.0,0,51,0,0,0,0,0,0,0,0,92,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3094,442,442,442.0,0.0,442,0.1029961109161377,7,808448,29.732137494637012,0.0,0.0,0.0,49,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.631563,ARP,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3136,42,442,392.0,132.28756555322954,42,0.09618186950683594,8,0,28.0,187.08286933869707,17500.0,1.0,64,1.0,0,0,0,0,0,0.0,0.0,0
1701045582.631604,ARP,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3178,42,442,353.1111111111111,166.2958838566196,42,4.100799560546875e-05,9,0,26.574841903992997,235.17789431685247,27654.32098765432,1.0,81,1.0,0,0,0,0,0,0.0,0.0,0
1701045582.633052,ICMP,64,1,0.0,0,52,0,0,0,0,0,0,0,0,93,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3620,42,442,362.0,160.0,442,0.0014481544494628906,10,808448,26.90724809414742,226.27416997969522,25600.0,1.0,100,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.733229,ICMP,64,1,0.0,0,53,0,0,0,0,0,0,0,0,94,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4062,42,442,369.27272727272725,154.277843167974,442,0.10017681121826172,11,808448,27.17619278974622,218.1818181818182,23801.652892561982,1.0,121,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.833319,ICMP,64,1,0.0,0,54,0,0,0,0,0,0,0,0,95,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4504,42,442,375.3333333333333,149.07119849998597,442,0.10009002685546875,12,808448,27.39829678404602,210.81851067789194,22222.22222222222,1.0,144,0.9999999999999999,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045582.93725,ICMP,64,1,0.0,0,55,0,0,0,0,0,0,0,0,96,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4946,42,442,380.46153846153845,144.320484917644,442,0.10393095016479492,13,808448,27.584834183352942,204.09998709879383,20828.402366863906,1.0,169,0.9999999999999996,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.03775,ICMP,64,1,0.0,0,56,0,0,0,0,0,0,0,0,97,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5388,42,442,384.85714285714283,139.97084244475303,442,0.10050010681152344,14,808448,27.743725159291166,197.94866372215742,19591.83673469388,1.0,196,0.9999999999999997,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.137611,ICMP,64,1,0.0,0,57,0,0,0,0,0,0,0,0,98,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5830,42,442,388.6666666666667,135.97385369580758,442,0.09986090660095215,15,808448,27.880698221768647,192.2960680247461,18488.888888888887,1.0,225,0.9999999999999998,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.235437,ICMP,64,1,0.0,0,58,0,0,0,0,0,0,0,0,99,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6272,42,442,392.0,132.28756555322954,442,0.09782600402832031,16,808448,28.0,187.08286933869707,17500.0,1.0,256,0.9999999999999998,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.334353,ICMP,64,1,0.0,0,59,0,0,0,0,0,0,0,0,100,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6714,42,442,394.94117647058823,128.8758958835685,442,0.09891605377197266,17,808448,28.104845719931937,182.2580398215255,16608.99653979238,1.0,289,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.435429,ICMP,64,1,0.0,0,60,0,0,0,0,0,0,0,0,101,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7156,42,442,397.55555555555554,125.70787221094179,442,0.10107612609863281,18,808448,28.1977146434088,177.7777777777778,15802.469135802481,1.0,324,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.535734,ICMP,64,1,0.0,0,61,0,0,0,0,0,0,0,0,102,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7598,42,442,399.89473684210526,122.75688199674319,442,0.10030484199523926,19,808448,28.28054938794879,173.60444739442784,15069.252077562342,1.0,361,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.636455,ICMP,64,1,0.0,0,62,0,0,0,0,0,0,0,0,103,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8040,42,442,402.0,120.0,442,1701045583.636455,0,808448,28.28054938794879,173.60444739442784,15069.252077562342,1.0,361,1.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.739526,ICMP,64,1,0.0,0,63,0,0,0,0,0,0,0,0,104,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,442,442,442,442.0,0.0,442,0.10307097434997559,1,808448,29.732137494637012,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.836453,ICMP,64,1,0.0,0,64,0,0,0,0,0,0,0,0,105,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,884,442,442,442.0,0.0,442,0.09692692756652832,2,808448,29.732137494637012,0.0,0.0,0.0,4,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045583.937207,ICMP,64,1,0.0,0,65,0,0,0,0,0,0,0,0,106,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1326,442,442,442.0,0.0,442,0.1007540225982666,3,808448,29.732137494637012,0.0,0.0,0.0,9,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.037467,ICMP,64,1,0.0,0,66,0,0,0,0,0,0,0,0,107,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1768,442,442,442.0,0.0,442,0.10026001930236816,4,808448,29.732137494637012,0.0,0.0,0.0,16,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.142132,ICMP,64,1,0.0,0,67,0,0,0,0,0,0,0,0,108,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2210,442,442,442.0,0.0,442,0.10466504096984863,5,808448,29.732137494637012,0.0,0.0,0.0,25,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.238376,ICMP,64,1,0.0,0,68,0,0,0,0,0,0,0,0,109,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2652,442,442,442.0,0.0,442,0.09624385833740234,6,808448,29.732137494637012,0.0,0.0,0.0,36,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.340708,ICMP,64,1,0.0,0,69,0,0,0,0,0,0,0,0,110,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3094,442,442,442.0,0.0,442,0.10233211517333984,7,808448,29.732137494637012,0.0,0.0,0.0,49,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.442702,ICMP,64,1,0.0,0,70,0,0,0,0,0,0,0,0,111,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3536,442,442,442.0,0.0,442,0.10199403762817383,8,808448,29.732137494637012,0.0,0.0,0.0,64,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.539848,ICMP,64,1,0.0,0,71,0,0,0,0,0,0,0,0,112,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3978,442,442,442.0,0.0,442,0.09714603424072266,9,808448,29.732137494637012,0.0,0.0,0.0,81,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.641994,ICMP,64,1,0.0,0,72,0,0,0,0,0,0,0,0,113,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4420,442,442,442.0,0.0,442,0.10214591026306152,10,808448,29.732137494637012,0.0,0.0,0.0,100,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.740569,ICMP,64,1,0.0,0,73,0,0,0,0,0,0,0,0,114,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4862,442,442,442.0,0.0,442,0.09857511520385742,11,808448,29.732137494637012,0.0,0.0,0.0,121,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.840417,ICMP,64,1,0.0,0,74,0,0,0,0,0,0,0,0,115,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5304,442,442,442.0,0.0,442,0.09984779357910156,12,808448,29.732137494637012,0.0,0.0,0.0,144,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045584.940248,ICMP,64,1,0.0,0,75,0,0,0,0,0,0,0,0,116,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5746,442,442,442.0,0.0,442,0.09983110427856445,13,808448,29.732137494637012,0.0,0.0,0.0,169,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.042202,ICMP,64,1,0.0,0,76,0,0,0,0,0,0,0,0,117,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6188,442,442,442.0,0.0,442,0.10195398330688477,14,808448,29.732137494637012,0.0,0.0,0.0,196,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.145044,ICMP,64,1,0.0,0,77,0,0,0,0,0,0,0,0,118,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6630,442,442,442.0,0.0,442,0.10284209251403809,15,808448,29.732137494637012,0.0,0.0,0.0,225,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.241912,ICMP,64,1,0.0,0,78,0,0,0,0,0,0,0,0,119,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7072,442,442,442.0,0.0,442,0.09686779975891113,16,808448,29.732137494637012,0.0,0.0,0.0,256,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.344694,ICMP,64,1,0.0,0,79,0,0,0,0,0,0,0,0,120,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7514,442,442,442.0,0.0,442,0.10278201103210449,17,808448,29.732137494637012,0.0,0.0,0.0,289,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.441923,ICMP,64,1,0.0,0,80,0,0,0,0,0,0,0,0,121,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,7956,442,442,442.0,0.0,442,0.09722900390625,18,808448,29.732137494637012,0.0,0.0,0.0,324,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.542017,ICMP,64,1,0.0,0,81,0,0,0,0,0,0,0,0,122,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8398,442,442,442.0,0.0,442,0.10009407997131348,19,808448,29.732137494637012,0.0,0.0,0.0,361,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.643101,ICMP,64,1,0.0,0,82,0,0,0,0,0,0,0,0,123,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,8840,442,442,442.0,0.0,442,1701045585.643101,0,808448,29.732137494637012,0.0,0.0,0.0,361,,0,0,0,0,0,0.0,0.0,192.168.43.221
1701045585.742196,ICMP,64,1,0.0,0,83,0,0,0,0,0,0,0,0,124,36.64747924858017,36.64747924858017,0.0,0,0,0,0,0,1701045579.927112,1701045579.872538,3402091159.79965,1701045579.899825,0.027287006378173828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,442,442,442,442.0,0.0,442,0.09909510612487793,1,808448,29.732137494637012,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.0,0.0,192.168.43.221
