ts,Protocol_name,Duration,Protocol Type,flow_duration,Header_Length,src_ip_bytes,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,dst_ip_bytes,Rate,Srate,Drate,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,Correlation,RARP,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,source_ip,source_mac
1701113642.524716,TCP,115,6,0.03973388671875,246,1,0,0,0,1,1,0,0,0,180,50.334869431643625,50.334869431643625,0.0,0,0,0,2,2,1701113642.524716,1701113642.484982,3402227285.009698,1701113642.504849,0.019866943359375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4742,54,1096,316.1333333333333,305.1528287414175,123,0.03973388671875,15,808448,25.144913335835273,431.55126900262707,93118.2488888889,1.0,225,0.9999999999999999,0,0,0,0,0,0.03973388671875,0.03973388671875,13.71.196.231,0
1701113642.576904,TCP,128,6,0.09192204475402832,300,176,0,0,0,0,1,0,0,0,2,32.63634972467832,32.63634972467832,0.0,0,0,0,2,3,1701113642.576904,1701113642.484982,5103340927.586602,1701113642.5288675,0.03764165527249861,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,4796,54,1096,299.75,302.1995408666267,54,0.05218815803527832,16,808448,24.48468909339059,427.3746892365059,91324.5625,1.0,256,1.0,0,0,0,0,0,0.05218815803527832,0.09192204475402832,10.216.22.121,0
1701113645.80526,TCP,128,6,49.96830105781555,1578,177,0,0,0,1,1,0,0,0,33,0.3602283771700222,0.3602283771700222,0.0,0,0,0,11,18,1701113645.80526,1701113595.836959,30620045097.696743,1701113616.538708,14.847277911028,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4904,54,1096,288.47058823529414,296.6279344362046,108,3.228355884552002,17,808448,24.019599839934642,419.49524785839776,87988.13148788926,1.0,289,1.0,0,0,0,0,0,9.915256977081299,49.96830105781555,10.216.22.121,0
1701113645.833957,TCP,48,6,49.99699807167053,1688,22,0,0,0,1,1,0,0,0,181,0.3800228160251454,0.3800228160251454,0.0,0,0,0,12,19,1701113645.833957,1701113595.836959,32321158743.5307,1701113618.0805633,15.862886975979542,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5014,54,1096,278.55555555555554,291.15483132256134,110,0.02869701385498047,18,808448,23.603201289467307,411.75511120681705,84771.13580246914,1.0,324,0.9999999999999999,0,0,0,0,0,0.02869701385498047,49.99699807167053,35.169.123.237,0
1701113645.881174,TCP,128,6,50.04421520233154,1742,178,0,0,0,0,1,0,0,0,34,0.39964659090244276,0.39964659090244276,0.0,0,0,0,12,20,1701113645.881174,1701113595.836959,34022272389.411873,1701113619.4705937,16.60605724650559,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5068,54,1096,266.7368421052632,287.79119662210934,54,0.04721713066101074,19,808448,23.097049253325117,406.9982133945691,82823.77285318564,1.0,361,0.9999999999999999,0,0,0,0,0,0.04721713066101074,50.04421520233154,10.216.22.121,0
1701113646.050301,TCP,128,6,50.01203012466431,530,179,0,0,0,1,1,0,0,0,4,0.1399663237535288,0.1399663237535288,0.0,0,0,0,4,7,1701113646.050301,1701113596.038271,11907795322.171238,1701113617.453034,15.965875486160705,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5160,54,1096,258.0,283.07755121167764,92,1701113646.050301,0,808448,23.097049253325117,406.9982133945691,82823.77285318564,1.0,361,0.9999999999999999,0,0,0,0,0,24.98513412475586,50.01203012466431,10.216.22.121,0
1701113646.076017,TCP,240,6,50.0377459526062,584,4,0,0,0,0,1,0,0,0,182,0.15987930406731926,0.15987930406731926,0.0,0,0,0,4,8,1701113646.076017,1701113596.038271,13608908968.247255,1701113621.030907,17.682017738089407,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,54,54,54,54.0,0.0,54,0.02571582794189453,1,808448,10.392304845413264,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.02571582794189453,50.0377459526062,34.238.229.83,0
1701113646.410275,UDP,64,17,50.07504487037659,2140,10,0,0,0,0,0,0,0,0,11,0.1997002703819004,0.1997002703819004,0.0,0,0,0,0,0,1701113646.410275,1701113596.33523,17011136203.795452,1701113620.3795452,16.262237710226252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,268,54,214,134.0,80.0,214,0.3342580795288086,2,808448,16.3707055437449,113.13708498984761,6400.0,1.0,4,1.0,0,0,0,0,0,5.017857074737549,50.07504487037659,10.216.22.123,0
1701113646.47167,TCP,120,6,30.000911951065063,348,11,0,0,0,1,1,0,0,0,183,0.09999696025551973,0.09999696025551973,0.0,0,0,0,2,3,1701113646.47167,1701113616.470758,5103340879.456291,1701113626.4854305,14.132416502297234,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,408,54,214,136.0,65.38093503970914,140,0.06139492988586426,3,808448,16.492422502470642,92.46260505379098,4274.666666666667,1.0,9,0.9999999999999999,0,0,0,0,0,29.957806825637817,30.000911951065063,64.233.176.95,0
1701113646.51721,TCP,128,6,30.046452045440674,402,180,0,0,0,0,1,0,0,0,9,0.13312719897679134,0.13312719897679134,0.0,0,0,0,2,4,1701113646.51721,1701113616.470758,6804454525.973501,1701113631.4933753,15.00108109973134,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,462,54,214,115.5,66.83374895963864,54,0.04554009437561035,4,808448,15.198684153570664,94.5171942029597,4466.75,1.0,16,1.0,0,0,0,0,0,0.04554009437561035,30.046452045440674,10.216.22.121,0
1701113646.814273,TCP,128,6,50.010531187057495,1686,181,0,0,0,1,1,0,0,0,35,0.3799199798325101,0.3799199798325101,0.0,0,0,0,12,19,1701113646.814273,1701113596.803742,32321158710.422256,1701113616.3380134,15.270991632122527,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,570,54,214,114.0,59.853153634541265,108,0.29706311225891113,5,808448,15.0996688705415,84.64514162076877,3582.4,1.0,25,0.9999999999999999,0,0,0,0,0,9.926210165023804,50.010531187057495,10.216.22.121,0
1701113646.814371,TCP,128,6,50.0104501247406,1686,182,0,0,0,1,1,0,0,0,36,0.37992059564767916,0.37992059564767916,0.0,0,0,0,12,19,1701113646.814371,1701113596.803921,32321158710.422775,1701113616.3380408,15.270790707079414,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,678,54,214,113.0,54.68394036034102,108,9.799003601074219e-05,6,808448,15.033296378372908,77.33477010159574,2990.3333333333335,1.0,36,1.0,0,0,0,0,0,9.926313161849976,50.0104501247406,10.216.22.121,0
1701113646.84224,TCP,50,6,50.03831911087036,1796,23,0,0,0,1,1,0,0,0,184,0.399693681869805,0.399693681869805,0.0,0,0,0,13,20,1701113646.84224,1701113596.803921,34022272357.265015,1701113617.8632507,16.301418315025753,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,788,54,214,112.57142857142857,50.63837376890359,110,0.027868986129760742,7,808448,15.004761149143865,71.61347496050143,2564.244897959183,1.0,49,1.0,0,0,0,0,0,0.027868986129760742,50.03831911087036,35.169.123.237,0
1701113646.843046,TCP,48,6,50.03930401802063,1796,24,0,0,0,1,1,0,0,0,185,0.39968581483062615,0.39968581483062615,0.0,0,0,0,13,20,1701113646.843046,1701113596.803742,34022272357.2653,1701113617.863265,16.301671172473483,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,898,54,214,112.25,47.37549472037205,110,0.0008058547973632812,8,808448,14.983324063771697,66.99906715768512,2244.4375,1.0,64,0.9999999999999999,0,0,0,0,0,0.028772830963134766,50.03930401802063,35.169.123.237,0
1701113646.890593,TCP,128,6,50.08667206764221,1850,183,0,0,0,0,1,0,0,0,37,0.4192732144718945,0.4192732144718945,0.0,0,0,0,13,21,1701113646.890593,1701113596.803921,35723386004.15561,1701113619.245505,17.06735703548162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,952,54,214,105.77777777777777,48.27186384951562,54,0.047547101974487305,9,808448,14.544949486180952,68.26672453701251,2330.1728395061723,1.0,81,1.0,0,0,0,0,0,0.048352956771850586,50.08667206764221,10.216.22.121,0
1701113646.890593,TCP,128,6,50.08685111999512,1850,184,0,0,0,0,1,0,0,0,38,0.4192717156382908,0.4192717156382908,0.0,0,0,0,13,21,1701113646.890593,1701113596.803742,35723386004.15589,1701113619.2455187,17.06758593071224,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1006,54,214,100.6,48.35741928597927,54,0.0,10,808448,14.184498581197715,68.38771819559416,2338.4399999999996,1.0,100,0.9999999999999997,0,0,0,0,0,0.047547101974487305,50.08685111999512,10.216.22.121,0
1701113646.920385,TCP,49,6,45.31350588798523,378,4,0,0,0,0,1,0,0,0,186,0.15447932934838382,0.15447932934838382,0.0,0,0,0,0,7,1701113646.920385,1701113601.606879,11907795347.176092,1701113621.025156,15.559225928850449,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1060,54,214,96.36363636363636,48.01377212893804,54,0.029791831970214844,11,808448,13.882624850051691,67.90172772543548,2305.322314049587,1.0,121,0.9999999999999998,0,0,0,0,0,15.109089851379395,45.31350588798523,20.221.80.166,0
1701113646.920496,TCP,128,6,45.31361699104309,432,185,0,0,0,0,1,0,0,0,4,0.17654737209747168,0.17654737209747168,0.0,0,0,0,0,8,1701113646.920496,1701113601.606879,13608908994.096588,1701113624.2620735,16.887029568594695,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1114,54,214,92.83333333333333,47.43738563154125,54,0.00011110305786132812,12,808448,13.625955623979797,67.08659412364821,2250.3055555555557,1.0,144,1.0,0,0,0,0,0,0.00011110305786132812,45.31361699104309,10.216.22.121,0
1701113650.301506,TCP,128,6,45.036324977874756,271,186,0,0,0,0,1,0,0,0,2,0.08881719372007156,0.08881719372007156,0.0,0,0,0,2,4,1701113650.301506,1701113605.265181,6804454466.123269,1701113616.5308173,19.497518985296626,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1169,54,214,89.92307692307692,46.67804876691389,55,3.381010055541992,13,808448,13.410673131731823,66.01272963128234,2178.840236686391,1.0,169,0.9999999999999998,0,0,0,0,0,45.01073408126831,45.036324977874756,10.216.22.121,0
1701113650.327227,TCP,53,6,45.06204605102539,337,3,0,0,0,0,1,0,0,0,187,0.11095812192678332,0.11095812192678332,0.0,0,0,0,2,5,1701113650.327227,1701113605.265181,8505568116.450497,1701113623.2900994,22.065225315305636,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1235,54,214,88.21428571428571,45.400092151304484,66,0.025721073150634766,14,808448,13.282641733803235,64.2054260533631,2061.168367346939,1.0,196,0.9999999999999994,0,0,0,0,0,0.025721073150634766,45.06204605102539,140.82.113.26,0
1701113650.633481,UDP,128,17,0.0,81,187,0,0,0,0,0,0,0,0,3,0.11095812192678332,0.11095812192678332,0.0,0,0,0,0,0,1701113650.633481,1701113650.633481,1701113650.633481,1701113650.633481,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1316,54,214,87.73333333333333,43.89755751241242,81,0.30625391006469727,15,808448,13.246383154154445,62.080521189106584,1926.9955555555557,1.0,225,1.0,0,0,0,0,0,1701113650.633481,0.0,10.216.22.121,0
1701113650.657738,UDP,64,17,0.02425694465637207,248,3,0,0,0,0,0,0,0,0,188,82.45061479639477,82.45061479639477,0.0,0,0,0,0,0,1701113650.657738,1701113650.633481,3402227301.2912188,1701113650.6456094,0.012128472328771882,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1483,54,214,92.6875,46.63383796933296,167,0.02425694465637207,16,808448,13.615248804190102,65.95020612174005,2174.71484375,1.0,256,0.9999999999999999,0,0,0,0,0,0.02425694465637207,0.02425694465637207,104.222.20.6,0
1701113650.661615,TCP,128,6,0.0,66,188,0,1,0,0,0,0,0,0,1,82.45061479639477,82.45061479639477,0.0,0,1,0,0,0,1701113650.661615,1701113650.661615,1701113650.661615,1701113650.661615,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1549,54,214,91.11764705882354,45.675173270467155,66,0.003876924514770508,17,808448,13.499455326702892,64.59444950283573,2086.221453287197,1.0,289,0.9999999999999999,0,0,0,0,0,1701113650.661615,0.0,10.216.22.121,0
1701113650.678839,TCP,52,6,0.01722407341003418,132,1,0,1,0,0,1,0,0,0,189,116.11655108453414,116.11655108453414,0.0,0,2,0,0,1,1701113650.678839,1701113650.661615,3402227301.340454,1701113650.670227,0.008612036705842147,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1615,54,214,89.72222222222223,44.75961169968046,66,0.01722407341003418,18,808448,13.395687531606747,63.29964991224157,2003.4228395061723,1.0,324,0.9999999999999997,0,0,0,0,0,0.01722407341003418,0.01722407341003418,23.76.33.32,0
1701113650.678944,TCP,128,6,0.01732921600341797,186,189,0,0,0,0,1,0,0,0,2,173.11804523691598,173.11804523691598,0.0,0,2,0,0,2,1701113650.678944,1701113650.661615,5103340952.019398,1701113650.6731327,0.008144401533789312,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1669,54,214,87.84210526315789,44.29002876720048,54,0.00010514259338378906,19,808448,13.254592054315205,62.63555936046945,1961.6066481994455,1.0,361,1.0,0,0,0,0,0,0.00010514259338378906,0.01732921600341797,10.216.22.121,0
1701113650.701295,TCP,128,6,0.03968000411987305,757,190,0,0,0,1,1,0,0,0,3,100.80644114642793,100.80644114642793,0.0,0,2,0,1,3,1701113650.701295,1701113650.661615,6804454602.720693,1701113650.6801732,0.014087473974186356,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2240,54,571,112.0,113.80685392365436,571,1701113650.701295,0,808448,13.254592054315205,62.63555936046945,1961.6066481994455,1.0,361,1.0,0,0,0,0,0,0.022350788116455078,0.03968000411987305,10.216.22.121,0
1701113650.719463,TCP,52,6,0.057848215103149414,811,2,0,0,0,0,1,0,0,0,190,86.43309030511101,86.43309030511101,0.0,0,2,0,1,4,1701113650.719463,1701113650.661615,8505568253.440156,1701113650.6880312,0.020143406687863533,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,54,54,54,54.0,0.0,54,0.018168210983276367,1,808448,10.392304845413264,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.018168210983276367,0.057848215103149414,23.76.33.32,0
1701113650.719463,TCP,52,6,0.057848215103149414,2325,3,0,0,0,0,1,0,0,0,191,103.71970836613322,103.71970836613322,0.0,0,2,0,1,5,1701113650.719463,1701113650.661615,10206681904.159618,1701113650.6932697,0.021802478759833488,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1568,54,1514,784.0,730.0,1514,0.0,2,808448,39.59797974644666,1032.3759005323593,532900.0,1.0,4,1.0,0,0,0,0,0,0.0,0.057848215103149414,23.76.33.32,0
1701113650.719823,TCP,52,6,0.05820798873901367,3839,4,0,0,0,1,1,0,0,0,192,120.25840699265181,120.25840699265181,0.0,0,2,0,2,6,1701113650.719823,1701113650.661615,11907795554.87944,1701113650.697063,0.02222106065766281,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3082,54,1514,1027.3333333333333,688.2506003549063,1514,0.0003597736358642578,3,808448,45.3284311074922,973.3333333333334,473688.88888888893,1.0,9,1.0,0,0,0,0,0,0.0003597736358642578,0.05820798873901367,23.76.33.32,0
1701113650.719823,TCP,52,6,0.05820798873901367,5069,5,0,0,0,1,1,0,0,0,193,137.4381794201735,137.4381794201735,0.0,0,2,0,3,7,1701113650.719823,1701113650.661615,13608909205.599262,1701113650.6999078,0.022106797497500906,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4312,54,1514,1078.0,602.468256425183,1230,0.0,4,808448,46.4327470649756,852.0187791357653,362968.0,1.0,16,0.9999999999999999,0,0,0,0,0,0.0,0.05820798873901367,23.76.33.32,0
1701113650.719903,TCP,128,6,0.0582880973815918,5123,191,0,0,0,0,1,0,0,0,4,154.40545161527825,154.40545161527825,0.0,0,2,0,3,8,1701113650.719903,1701113650.661615,15310022856.319164,1701113650.7021294,0.021769136325360074,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4366,54,1514,873.2,676.8652450820621,54,8.0108642578125e-05,5,808448,41.78995094517341,957.232009494041,458146.55999999994,1.0,25,1.0,0,0,0,0,0,8.0108642578125e-05,0.0582880973815918,10.216.22.121,0
1701113650.722018,TCP,52,6,0.06040310859680176,6637,6,0,0,0,0,1,0,0,0,194,165.55439334672724,165.55439334672724,0.0,0,2,0,3,9,1701113650.722018,1701113650.661615,17011136507.041182,1701113650.7041183,0.021496617462147975,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5880,54,1514,980.0,662.4349024621212,1514,0.002115011215209961,6,808448,44.27188724235731,936.8244232512302,438820.0,1.0,36,1.0,0,0,0,0,0,0.002115011215209961,0.06040310859680176,23.76.33.32,0
1701113650.722066,TCP,128,6,0.06045103073120117,6691,192,0,0,0,0,1,0,0,0,5,181.96546637744035,181.96546637744035,0.0,0,2,0,3,10,1701113650.722066,1701113650.661615,18712250157.76325,1701113650.7057498,0.021135644560390226,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,5934,54,1514,847.7142857142857,693.6342622707722,54,4.792213439941406e-05,7,808448,41.17558222331011,980.9469810299825,481128.4897959184,1.0,49,1.0,0,0,0,0,0,4.792213439941406e-05,0.06045103073120117,10.216.22.121,0
1701113650.737692,TCP,52,6,0.07607722282409668,7275,7,0,0,0,1,1,0,0,0,195,157.73446446311553,157.73446446311553,0.0,0,2,0,4,11,1701113650.737692,1701113650.661615,20413363808.500942,1701113650.708412,0.02207776912214403,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6518,54,1514,814.75,654.6708619604206,584,0.015626192092895508,8,808448,40.367065783878814,925.8444118749111,428593.9375,1.0,64,0.9999999999999999,0,0,0,0,0,0.015626192092895508,0.07607722282409668,23.76.33.32,0
1701113650.73994,TCP,128,6,0.07832503318786621,7409,193,0,0,0,1,1,0,0,0,6,165.97503340750458,165.97503340750458,0.0,0,2,0,5,12,1701113650.73994,1701113650.661615,22114477459.240883,1701113650.7108371,0.022814777739057653,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6652,54,1514,739.1111111111111,653.2551729513164,134,0.0022478103637695312,9,808448,38.447655614123235,923.8423252781334,426742.3209876543,1.0,81,1.0,0,0,0,0,0,0.0022478103637695312,0.07832503318786621,10.216.22.121,0
1701113650.75903,TCP,52,6,0.09741520881652832,7463,8,0,0,0,0,1,0,0,0,196,143.71472555550932,143.71472555550932,0.0,0,2,0,5,13,1701113650.75903,1701113650.661615,23815591109.999912,1701113650.7142794,0.025246415062335874,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6706,54,1514,670.6,652.9257538189163,54,0.01909017562866211,10,808448,36.62239751845856,923.376456273388,426312.04000000004,1.0,100,1.0,0,0,0,0,0,0.01909017562866211,0.09741520881652832,23.76.33.32,0
1701113650.759069,TCP,128,6,0.09745407104492188,7863,194,0,0,0,1,1,0,0,0,7,153.91865972521236,153.91865972521236,0.0,0,2,0,6,14,1701113650.759069,1701113650.661615,25516704760.75898,1701113650.7172654,0.026827463013353568,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7106,54,1514,646.0,627.3818613890586,400,3.886222839355469e-05,11,808448,35.94440151122286,887.251937163284,393608.0,1.0,121,1.0,0,0,0,0,0,3.886222839355469e-05,0.09745407104492188,10.216.22.121,0
1701113650.764048,TCP,52,6,0.1024332046508789,8188,9,0,0,0,1,1,0,0,0,197,156.19935014756678,156.19935014756678,0.0,0,2,0,7,15,1701113650.764048,1701113650.661615,27217818411.52303,1701113650.7201893,0.028336717178516338,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7431,54,1514,619.25,607.1890322077082,325,0.004979133605957031,12,808448,35.19232870953555,858.6949642723349,368678.5208333333,1.0,144,1.0,0,0,0,0,0,0.004979133605957031,0.1024332046508789,23.76.33.32,0
1701113650.764048,TCP,52,6,0.1024332046508789,8513,10,0,0,0,1,1,0,0,0,198,165.9618095317897,165.9618095317897,0.0,0,2,0,8,16,1701113650.764048,1701113650.661615,28918932062.28708,1701113650.7227693,0.029363786224232358,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7756,54,1514,596.6153846153846,588.6140878187492,325,0.0,13,808448,34.54317254148451,832.426025997143,346466.54437869816,1.0,169,1.0,0,0,0,0,0,0.0,0.1024332046508789,23.76.33.32,0
1701113650.764091,TCP,128,6,0.10247611999511719,8567,195,0,0,0,0,1,0,0,0,8,175.65067842983976,175.65067842983976,0.0,0,2,0,8,17,1701113650.764091,1701113650.661615,30620045713.05117,1701113650.725065,0.030065264493227387,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7810,54,1514,557.8571428571429,584.1639761406108,54,4.291534423828125e-05,14,808448,33.40230958652838,826.1326177078449,341247.5510204081,1.0,196,1.0,0,0,0,0,0,4.291534423828125e-05,0.10247611999511719,10.216.22.121,0
1701113650.776833,TCP,52,6,0.1152181625366211,8621,11,0,0,0,0,1,0,0,0,199,164.9045565534081,164.9045565534081,0.0,0,2,0,8,18,1701113650.776833,1701113650.661615,32321159363.828003,1701113650.7277896,0.03146380079320148,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7864,54,1514,524.2666666666667,578.181801473858,54,0.012742042541503906,15,808448,32.38106442557646,817.6725451616383,334294.19555555563,1.0,225,1.0,0,0,0,0,0,0.012742042541503906,0.1152181625366211,23.76.33.32,0
1701113650.800691,TCP,52,6,0.13907599449157715,9692,12,0,0,0,1,1,0,0,0,200,143.80626989664458,143.80626989664458,0.0,0,2,0,9,19,1701113650.800691,1701113650.661615,34022273014.628693,1701113650.7314346,0.03453860661417339,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,8935,54,1514,558.4375,575.2525498368086,1071,0.023857831954956055,16,808448,33.419679830902034,813.5299577689195,330915.49609375,1.0,256,1.0,0,0,0,0,0,0.023857831954956055,0.13907599449157715,23.76.33.32,0
1701113650.824359,ARP,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,143.80626989664458,143.80626989664458,0.0,0,0,0,0,0,1701113650.800691,1701113650.661615,34022273014.628693,1701113650.7314346,0.03453860661417339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8995,54,1514,529.1176470588235,570.2669016349678,60,0.02366805076599121,17,0,32.530528647989215,806.4791864646552,325204.339100346,1.0,289,1.0,0,0,0,0,0,0.0,0.0,0,0
1701113650.824386,ARP,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,143.80626989664458,143.80626989664458,0.0,0,0,0,0,0,1701113650.800691,1701113650.661615,34022273014.628693,1701113650.7314346,0.03453860661417339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9037,42,1514,502.05555555555554,565.3207027109305,42,2.6941299438476562e-05,18,0,31.68771230478955,799.4842048640863,319587.49691358034,1.0,324,1.0,0,0,0,0,0,0.0,0.0,0,0
1701113650.850146,TCP,128,6,0.18853116035461426,9746,196,0,0,0,0,1,0,0,0,9,111.38742243192283,111.38742243192283,0.0,0,2,0,9,20,1701113650.850146,1701113650.661615,35723386665.478836,1701113650.7370875,0.042133363181403385,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,9091,42,1514,478.4736842105263,559.2646834456691,54,0.025760173797607422,19,808448,30.934565916156842,790.9197002851611,312776.98614958447,1.0,361,0.9999999999999998,0,0,0,0,0,0.04945516586303711,0.18853116035461426,10.216.22.121,0
1701113650.944044,TCP,240,6,54.9057731628418,676,5,0,0,0,1,1,0,0,0,201,0.16391718905965372,0.16391718905965372,0.0,0,0,0,5,9,1701113650.944044,1701113596.038271,15310022619.1913,1701113624.3545887,19.138686914054233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,9183,42,1514,459.15,551.5730481994202,92,1701113650.944044,0,808448,30.934565916156842,790.9197002851611,312776.98614958447,1.0,361,0.9999999999999998,0,0,0,0,0,4.868027210235596,54.9057731628418,34.238.229.83,0
1701113650.988536,TCP,128,6,54.9502649307251,730,197,0,0,0,0,1,0,0,0,5,0.18198274407970255,0.18198274407970255,0.0,0,0,0,5,10,1701113650.988536,1701113596.038271,17011136270.179836,1701113627.0179837,19.8369212599677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,54,54,54,54.0,0.0,54,0.04449176788330078,1,808448,10.392304845413264,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.04449176788330078,54.9502649307251,10.216.22.121,0
1701113651.020754,TCP,128,6,45.00722098350525,575,198,0,0,0,1,1,0,0,0,4,0.15553059813591777,0.15553059813591777,0.0,0,0,0,4,7,1701113651.020754,1701113606.013533,11907795377.194689,1701113625.3135269,15.45227197404873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,158,54,104,79.0,25.0,104,0.032218217849731445,2,808448,12.569805089976535,35.35533905932738,625.0,1.0,4,1.0,0,0,0,0,0,14.97274112701416,45.00722098350525,10.216.22.121,0
1701113651.047908,TCP,242,6,45.034374952316284,629,4,0,0,0,0,1,0,0,0,202,0.17764207915554805,0.17764207915554805,0.0,0,0,0,4,8,1701113651.047908,1701113606.013533,13608909028.242598,1701113628.5303247,16.773807861194495,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,212,54,104,70.66666666666667,23.570226039551585,54,0.027153968811035156,3,808448,11.88836966675134,33.333333333333336,555.5555555555555,1.0,9,1.0,0,0,0,0,0,0.027153968811035156,45.034374952316284,54.159.150.228,0
1701113651.35679,TCP,64,6,0.0,54,1,0,0,0,0,0,0,0,0,203,0.17764207915554805,0.17764207915554805,0.0,0,0,0,0,0,1701113651.35679,1701113651.35679,1701113651.35679,1701113651.35679,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,266,54,104,66.5,21.650635094610966,54,0.3088819980621338,4,808448,11.532562594670797,30.618621784789728,468.75,1.0,16,1.0,0,0,0,0,0,1701113651.35679,0.0,10.216.22.110,0
1701113651.35679,TCP,64,6,0.0,54,2,0,0,0,0,0,0,0,0,204,0.17764207915554805,0.17764207915554805,0.0,0,0,0,0,0,1701113651.35679,1701113651.35679,1701113651.35679,1701113651.35679,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,320,54,104,64.0,20.0,54,0.0,5,808448,11.313708498984761,28.284271247461902,400.0,1.0,25,1.0,0,0,0,0,0,1701113651.35679,0.0,10.216.22.110,0
1701113651.35679,TCP,64,6,0.0,54,3,0,0,0,0,0,0,0,0,205,0.17764207915554805,0.17764207915554805,0.0,0,0,0,0,0,1701113651.35679,1701113651.35679,1701113651.35679,1701113651.35679,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,374,54,104,62.333333333333336,18.633899812498246,54,0.0,6,808448,11.16542281629615,26.352313834736496,347.22222222222223,1.0,36,0.9999999999999999,0,0,0,0,0,1701113651.35679,0.0,10.216.22.110,0
1701113651.35679,TCP,64,6,0.0,54,4,0,0,0,0,0,0,0,0,206,0.17764207915554805,0.17764207915554805,0.0,0,0,0,0,0,1701113651.35679,1701113651.35679,1701113651.35679,1701113651.35679,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,428,54,104,61.142857142857146,17.49635530559413,54,0.0,7,808448,11.058287131636359,24.743582965269677,306.12244897959187,1.0,49,0.9999999999999999,0,0,0,0,0,1701113651.35679,0.0,10.216.22.110,0
